2021-11-23,2680583753
2021-11-24,2735313791
2021-11-25,2567680182
2021-11-26,2706912241
2021-11-27,2884208560
2021-11-28,3360154837
2021-11-29,3120640195
2021-11-30,2373563167
2021-12-01,2625864947
2021-12-02,2586785675
2021-12-03,2584508158
2021-12-04,2741430057
2021-12-05,3265232228
2021-12-06,2978134806
2021-12-07,2623915907
2021-12-08,2536616389
2021-12-09,2470931160
2021-12-10,2458984177
2021-12-11,2671371491
2021-12-12,3061332589
2021-12-13,2726145684
2021-12-14,2468780651
2021-12-15,2449284554
2021-12-16,2376790206
2021-12-17,2095157596
2021-12-18,2313345639
2021-12-19,3058869839
2021-12-20,2883873437
2021-12-21,2458200313
2021-12-22,2294524926
2021-12-23,2307736549
2021-12-24,2308258439
2021-12-25,2120913827
2021-12-26,2667563063
2021-12-27,2686893093
2021-12-28,2461437793
2021-12-29,2411019469
2021-12-30,2269834589
2021-12-31,2442750906
2022-01-01,2388692055
2022-01-02,2910068400
2022-01-03,2700430871
2022-01-04,2400700357
2022-01-05,2288477436
2022-01-06,2329405200
2022-01-07,2259863816
2022-01-08,2304571909
2022-01-09,2823853039
2022-01-10,2727658674
2022-01-11,2178391729
2022-01-12,2247569467
2022-01-13,2159185066
2022-01-14,2255835135
2022-01-15,2340290716
2022-01-16,2789143067
2022-01-17,2548176934
2022-01-18,2305322177
2022-01-19,2215507653
2022-01-20,2256877136
2022-01-21,2240953269
2022-01-22,2363646684
2022-01-23,2894351497
2022-01-24,2761271620
2022-01-25,2432737693
2022-01-26,2515518055
2022-01-27,2499541224
2022-01-28,2669830192
2022-01-29,2956287218
2022-01-30,3220679162
2022-01-31,3672085509
2022-02-01,2177337872
2022-02-02,2703968110
2022-02-03,2752770769
2022-02-04,2289135102
2022-02-05,2309965018
2022-02-06,2997296307
2022-02-07,2775367504
2022-02-08,2471346519
2022-02-09,2427898120
2022-02-10,2405489410
2022-02-11,2329769171
2022-02-12,2503477391
2022-02-13,2990626880
2022-02-14,2751722527
2022-02-15,2288669998
2022-02-16,2156269248
2022-02-17,2221995178
2022-02-18,2319352853
2022-02-19,2333339594
2022-02-20,2748810956
2022-02-21,2628242070
2022-02-22,2295058744
2022-02-23,2243863016
2022-02-24,2269811492
2022-02-25,2259791737
2022-02-26,2330804144
2022-02-27,2813012687
2022-02-28,2552617402
2022-03-01,2656028951
2022-03-02,2406490069
2022-03-03,2283815787
2022-03-04,2144644471
2022-03-05,2241482159
2022-03-06,2826020019
2022-03-07,2590438762
2022-03-08,2214498725
2022-03-09,2515803222
2022-03-10,2330654667
2022-03-11,2266436361
